,Unnamed: 0,id,scrape_id,host_id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_90,availability_365,number_of_reviews
12797,12797,632661594699068163,20240925021012,74848343,1.0,1.0,4.0,5.0,19.450214,-99.159615,1.0,2.0,1.0,1.0,320.0,1.0,1125,1.0,1125.0,26,86,361,14.0
12798,12798,632754096171030985,20240925021012,252201419,1.0,1.0,1.0,1.0,19.40686190748756,-99.14581223743438,1.0,1.0,1.0,1.0,353.0,3.0,1125,3.0,1125.0,29,80,170,32.0
12799,12799,635481234023215555,20240925021012,421166436,1.0,0.98,15.0,15.0,19.407471,-99.166191,2.0,1.0,1.0,1.0,800.0,3.0,365,3.0,365.0,0,0,267,5.0
12800,12800,635513854927147501,20240925021012,480222039,1.0,1.0,6.0,7.0,19.42089,-99.15543,2.0,1.0,1.0,1.0,1000.0,2.0,365,2.0,1125.0,8,49,116,77.0
12801,12801,635526660742458421,20240925021012,348389387,1.0,1.0,6.2,7.3,19.478848,-99.189362,2.0,1.0,1.0,1.0,450.0,1.0,365,1.0,365.0,2,52,327,122.0
12802,12802,635555181179663539,20240925021012,420886866,1.0,0.96,3.0,3.0,19.411085,-99.160995,4.0,2.0,2.0,2.0,890.0,1.0,365,1.3,1125.0,0,0,107,23.0
12803,12803,635660742667587896,20240925021012,108170124,1.0,0.99,1.0,1.0,19.43987,-99.16549,2.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,3.0,15,3.0,15.0,0,0,0,0.0
12804,12804,635689347472834108,20240925021012,70030720,1.0,0.95,6.0,8.0,19.37038,-99.17504,6.0,3.5,3.0,1.6,1026.3,2.0,30,2.0,1125.0,24,79,156,28.0
12805,12805,635755377904888392,20240925021012,51025387,1.0,1.0,2.0,3.0,19.41941,-99.17354,2.0,2.0,1.0,1.0,1054.0,1.0,365,1.0,365.0,30,90,364,1.0
12806,12806,635946540069507390,20240925021012,27547226,1.0,0.98,19.0,23.0,19.3584224381754,-99.2,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,3.0,365,1.8,1125.0,0,59,81,6.0
12807,12807,636053718705684160,20240925021012,7174720,1.0,0.98,10.0,16.0,19.43018,-99.197815,4.0,1.0,2.0,2.0,1026.3,3.0,730,3.0,730.0,30,90,362,8.0
12808,12808,632779352117481763,20240925021012,433702902,1.0,0.99,6.0,6.0,19.379444,-99.15535,2.0,1.0,1.0,1.0,500.0,1.0,365,1.0,365.0,28,88,363,1.0
12809,12809,633129657914565930,20240925021012,449621176,1.0,1.0,3.0,5.0,19.35672,-99.2,4.0,1.4748595090209995,1.0,1.9678361335646877,999.0,3.0,365,5.0,365.0,0,0,0,18.0
12810,12810,633194936944074153,20240925021012,460530254,1.0,0.93,3.0,3.0,19.41561441564473,-99.16289913906672,1.0,3.5,1.0,1.0,400.0,1.0,1125,1.0,1125.0,24,82,356,92.0
12811,12811,633229501734618691,20240925021012,55157241,1.0,0.99,8.0,9.0,19.44281,-99.20115,2.0,1.5,1.0,1.0,1700.0,1.0,365,1.0,1125.0,4,40,130,38.0
12812,12812,633233200685325689,20240925021012,375454819,1.0,1.0,24.0,24.0,19.407688,-99.173706,3.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.0,365,1.0,1125.0,30,90,365,44.0
12813,12813,633332748167811481,20240925021012,460576204,1.0,1.0,3.0,4.0,19.44151,-99.18627,2.0,1.0,1.0,1.0,320.0,1.6,365,4.0,365.0,29,89,364,6.0
12814,12814,636114151864926129,20240925021012,48807368,1.0,0.99,2.0,2.0,19.4170416,-99.1706013,4.0,2.0,1.0,2.0,1341.0,3.0,30,4.7,1125.0,5,16,139,78.0
12815,12815,636215486406124435,20240925021012,459418667,1.0,0.99,1.0,1.0,19.34923,-99.2,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.6,45,1.8,45.0,0,0,0,0.0
12816,12816,636253279383655531,20240925021012,319741942,1.0,0.97,6.0,10.0,19.437014,-99.152138,4.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.0,1125,1.0,1125.0,0,0,0,4.0
12817,12817,636261314150465279,20240925021012,319741942,1.0,0.97,6.0,10.0,19.437014,-99.152138,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.0,1125,1.0,1125.0,0,0,0,31.0
12818,12818,636273773791250721,20240925021012,319741942,1.0,0.97,6.0,10.0,19.437014,-99.152138,5.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.0,1125,1.0,1125.0,0,0,0,1.0
12819,12819,636273805369035519,20240925021012,319741942,1.0,0.97,6.0,10.0,19.437014,-99.152138,2.0,1.0,1.0,1.0,918.0,1.0,1125,1.0,1125.0,4,4,4,27.0
12820,12820,636330782336931773,20240925021012,10764020,1.0,0.99,6.2,7.3,19.41335105895996,-99.17938232421876,3.0,2.0,1.0,2.0,1686.0,2.0,1095,2.0,1095.0,4,62,332,27.0
12821,12821,636364496612616871,20240925021012,10764020,1.0,0.99,6.2,7.3,19.41335105895996,-99.17938232421876,4.0,2.0,2.0,2.0,2151.0,1.0,1095,1.0,1125.0,28,84,254,47.0
12822,12822,633379950288641868,20240925021012,460590432,1.0,1.0,1.0,1.0,19.41229,-99.18518,2.0,1.0,1.0,1.0,349.0,2.0,28,2.0,1125.0,14,46,46,29.0
12823,12823,633394204160405711,20240925021012,59057907,1.0,0.97,25.0,27.0,19.41285,-99.2,2.9,2.5,3.0,1.6,2463.0,1.0,365,1.2,1125.0,18,70,337,5.0
12824,12824,633414588269820367,20240925021012,51921637,1.0,1.0,13.0,13.0,19.41423,-99.15898,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.0,1125,1.0,1125.0,29,89,364,5.0
12825,12825,633427332726300737,20240925021012,51921637,1.0,1.0,13.0,13.0,19.41567,-99.15861,2.0,1.0,1.0,1.0,1451.0,1.0,1125,1.0,1125.0,18,77,349,7.0
12826,12826,633463388876685303,20240925021012,145673136,1.0,0.99,2.0,2.0,19.44039,-99.20462,5.0,2.0,2.0,3.0,1900.0,2.0,1125,2.0,1125.0,1,1,1,34.0
12827,12827,633469634960751292,20240925021012,46584343,1.0,1.0,6.0,8.0,19.446566,-99.139122,4.0,1.0,2.0,2.0,693.0,1.0,365,1.0,1125.0,14,59,334,27.0
12828,12828,633476212301784239,20240925021012,460612490,1.0,0.99,1.0,1.0,19.4,-99.2,4.0,1.4748595090209995,2.0,1.9678361335646877,999.0,1.6,365,1.8,365.0,0,0,0,0.0
12829,12829,633504651637449911,20240925021012,43302879,1.0,1.0,6.0,6.0,19.41082,-99.17961,2.0,2.0,1.0,1.0,1546.0,1.6,60,1.8,60.0,1,1,244,1.0
12830,12830,633512926456074589,20240925021012,88365870,1.0,0.99,33.0,7.3,19.36687,-99.2,3.0,1.0,1.0,2.0,890.0,2.0,1125,2.0,1125.0,27,75,75,19.0
12831,12831,639732955410357592,20240925021012,27841247,1.0,0.97,6.2,7.3,19.41248,-99.2,5.0,1.0,2.0,3.0,1564.0,1.0,365,1.2,1125.0,27,87,362,7.0
12832,12832,639742310519020395,20240925021012,161301984,1.0,0.99,3.0,3.0,19.4416133,-99.1959368,5.0,2.0,3.0,1.6,1850.0,2.0,1125,2.0,1125.0,13,59,321,81.0
12833,12833,639773382441346107,20240925021012,407300011,1.0,1.0,13.0,14.0,19.38181,-99.13493,4.0,1.4748595090209995,2.0,1.9678361335646877,999.0,2.0,1125,2.0,1125.0,30,90,365,0.0
12834,12834,639787720683435338,20240925021012,20653956,1.0,1.0,1.0,3.0,19.42098,-99.157776,4.0,2.0,2.0,2.0,1311.0,1.0,365,1.0,1125.0,8,8,8,88.0
12835,12835,639921504912725226,20240925021012,114564195,1.0,1.0,23.0,24.0,19.42247,-99.16581,6.0,2.0,2.0,3.0,2382.0,1.0,365,1.0,365.0,11,53,214,92.0
12836,12836,639975044169581191,20240925021012,323836432,1.0,1.0,1.0,1.0,19.41716,-99.17718,6.0,2.0,3.0,3.0,1627.0,1.0,1125,2.0,1125.0,6,18,263,117.0
12837,12837,636805687184113461,20240925021012,232272315,1.0,1.0,13.0,24.0,19.438566,-99.19957,4.0,2.5,2.0,3.0,1816.0,2.0,365,2.0,365.0,7,53,53,68.0
12838,12838,636847492302813444,20240925021012,441593243,1.0,1.0,2.0,2.0,19.379431,-99.2,3.0,2.0,2.0,1.0,900.0,1.6,365,1.8,365.0,30,90,365,0.0
12839,12839,637039332214474187,20240925021012,338817903,1.0,1.0,2.0,2.0,19.4,-99.14649,2.0,1.0,1.0,1.0,645.0,1.0,365,1.0,365.0,23,83,357,9.0
12840,12840,637091323939897100,20240925021012,70715528,1.0,0.98,4.0,4.0,19.432344,-99.169876,3.0,1.0,1.0,3.0,984.0,3.0,730,3.0,1125.0,0,0,59,12.0
12841,12841,637593745152440973,20240925021012,88365870,1.0,0.99,33.0,7.3,19.42324,-99.17278,2.9,1.0,3.0,1.6,1669.0,1.0,365,1.0,1125.0,21,73,73,45.0
12842,12842,637616426801403437,20240925021012,123917287,1.0,1.0,10.0,14.0,19.347324,-99.165833,3.0,1.0,1.0,2.0,988.0,2.0,180,2.0,1125.0,10,51,237,86.0
12843,12843,637658404350798282,20240925021012,64366679,1.0,0.92,1.0,1.0,19.409599,-99.187897,2.0,1.0,1.0,1.0,929.0,2.0,15,2.0,15.0,18,70,70,27.0
12844,12844,637733055272244103,20240925021012,461297581,1.0,1.0,1.0,1.0,19.3977545,-99.2,2.0,1.0,1.0,1.0,1200.0,1.0,5,1.0,5.0,21,68,242,19.0
12845,12845,637766653916175797,20240925021012,127495793,1.0,0.98,1.0,2.0,19.414175,-99.160528,1.0,1.5,1.0,1.0,519.0,2.0,1125,2.0,1125.0,26,74,112,74.0
12846,12846,637767211609081936,20240925021012,223344367,1.0,0.99,9.0,10.0,19.441696,-99.202316,3.0,1.5,1.0,2.0,1413.0,3.0,365,3.0,1125.0,25,82,82,48.0
12847,12847,637784246799195368,20240925021012,461582127,1.0,1.0,2.0,2.0,19.424686,-99.159866,2.0,1.5,1.0,2.0,594.0,1.6,45,1.8,45.0,0,54,143,11.0
12848,12848,640020969242383820,20240925021012,453340959,1.0,1.0,2.0,2.0,19.43392,-99.12628,2.0,1.5,2.0,2.0,999.0,1.0,365,1.0,365.0,30,90,365,1.0
12849,12849,640515129953504877,20240925021012,345138168,1.0,1.0,2.0,2.0,19.39845,-99.15536,2.0,1.0,1.0,1.0,1000.0,2.0,3,1.0,3.0,29,89,89,7.0
12850,12850,640533610923980739,20240925021012,104953556,1.0,1.0,6.2,7.3,19.42485,-99.16127,4.0,1.0,2.0,3.0,1123.0,2.0,365,1.7,1125.0,4,37,194,43.0
12851,12851,640557404162329227,20240925021012,462245407,1.0,1.0,4.0,5.0,19.424858,-99.1622667,2.9,3.0,3.0,1.6,1358.0,1.0,1125,1.1,1125.0,9,53,53,27.0
12852,12852,640686480712365551,20240925021012,5424904,1.0,0.99,4.0,4.0,19.42823,-99.15531,2.9,2.0,1.4,1.6,1026.3,3.0,1125,3.0,1125.0,18,58,323,30.0
12853,12853,640691018344134656,20240925021012,182823261,1.0,1.0,1.0,5.0,19.4283942,-99.1764473,4.0,1.5,2.0,2.0,1839.0,2.0,31,2.0,1107.4,22,77,352,6.0
12854,12854,640763622466558696,20240925021012,456311378,1.0,1.0,8.0,8.0,19.35494,-99.16285,2.0,1.0,1.0,1.0,1449.0,2.0,365,2.0,1125.0,30,73,73,53.0
12855,12855,641093221402077778,20240925021012,20826651,1.0,0.99,10.0,14.0,19.41024,-99.16286,2.0,1.0,1.0,1.0,787.0,1.6,30,1.8,1125.0,22,65,65,9.0
12856,12856,641121278539686770,20240925021012,409949447,1.0,1.0,1.0,2.0,19.4009405,-99.1628699,1.0,1.0,1.0,1.0,1000.0,1.0,1125,1.0,1125.0,30,90,365,4.0
12857,12857,641145962859224358,20240925021012,42700394,1.0,0.98,6.2,7.3,19.40871,-99.18056,3.0,1.0,1.0,2.0,899.0,1.0,1125,1.0,1125.0,25,85,360,62.0
12858,12858,637817613914367530,20240925021012,440167382,1.0,0.98,4.0,4.0,19.358727,-99.171814,2.0,1.0,1.0,1.0,399.0,3.0,365,3.0,1125.0,0,0,208,25.0
12859,12859,637850602201971348,20240925021012,86798901,1.0,1.0,5.0,5.0,19.398272,-99.14679,2.0,1.0,1.0,1.0,510.0,2.0,730,2.0,730.0,29,89,364,41.0
12860,12860,637879865918689564,20240925021012,87784047,1.0,1.0,6.0,7.0,19.46742,-99.2,6.0,2.5,2.0,3.0,1110.0,3.0,365,3.0,1125.0,0,14,289,67.0
12861,12861,637907711567447769,20240925021012,1203372,1.0,0.99,1.0,1.0,19.42762,-99.14743,3.0,1.5,2.0,2.0,850.0,1.0,1125,1.0,1125.0,0,0,267,9.0
12862,12862,637929043214872469,20240925021012,454921974,1.0,0.98,4.0,4.0,19.45003,-99.21224,2.0,1.0,1.0,1.0,375.0,1.0,365,1.0,365.0,0,0,267,63.0
12863,12863,637932916771932627,20240925021012,9664207,1.0,0.97,16.0,16.0,19.42825,-99.16873,4.0,1.0,1.0,2.0,1494.0,2.0,365,3.6,1125.0,19,74,334,67.0
12864,12864,637941469151428554,20240925021012,42700394,1.0,0.98,6.2,7.3,19.40927,-99.18044,6.0,1.0,2.0,3.0,1042.0,1.0,1125,1.1,1125.0,22,82,357,69.0
12865,12865,637972751113816289,20240925021012,42700394,1.0,0.98,6.2,7.3,19.40999,-99.17969,6.0,1.0,2.0,3.0,1085.0,1.0,1125,1.1,1125.0,2,60,335,41.0
12866,12866,638192481190745517,20240925021012,42700394,1.0,0.98,6.2,7.3,19.4104,-99.1801,3.0,1.0,1.0,2.0,886.0,1.0,1125,1.0,1125.0,24,84,359,83.0
12867,12867,641218161696056236,20240925021012,21621745,1.0,0.99,1.0,3.0,19.35,-99.15138,4.0,1.4748595090209995,3.0,1.9678361335646877,999.0,1.6,60,1.8,60.0,0,0,0,0.0
12868,12868,641278287199883972,20240925021012,213026234,1.0,1.0,9.0,11.0,19.43061,-99.18115,2.0,1.0,1.0,1.0,1450.0,1.0,365,1.0,365.0,0,54,328,6.0
12869,12869,641329952860069470,20240925021012,403848214,1.0,0.99,6.2,7.3,19.4278024,-99.1614739,4.0,2.5,2.0,2.0,1884.0,1.0,365,1.1,1125.0,26,84,352,59.0
12870,12870,641413951878275526,20240925021012,19255745,1.0,1.0,12.0,14.0,19.4347793,-99.1868984,2.9,2.0,3.0,1.6,1903.0,1.0,365,1.0,1125.0,17,71,346,117.0
12871,12871,641429053465018865,20240925021012,9976118,1.0,0.99,1.0,1.0,19.42207,-99.16696,1.0,1.4748595090209995,3.0,1.9678361335646877,999.0,2.0,60,2.0,60.0,0,0,0,0.0
12872,12872,641660874461044538,20240925021012,23223557,1.0,1.0,1.0,1.0,19.403522647247453,-99.1809837136392,2.0,1.0,1.0,1.0,700.0,1.6,90,1.8,90.0,16,65,65,1.0
12873,12873,641932646512781518,20240925021012,49343478,1.0,0.99,1.0,1.0,19.4,-99.2,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.0,1125,1.0,1125.0,0,0,0,4.0
12874,12874,641952889941986801,20240925021012,6529931,1.0,1.0,18.0,22.0,19.41607,-99.16114,4.0,1.0,2.0,2.0,1235.0,1.0,120,1.3,1125.0,15,51,191,106.0
12875,12875,641994961570036040,20240925021012,481134023,1.0,0.99,18.0,20.0,19.36895,-99.18239,2.0,1.0,1.0,1.0,715.0,1.0,120,1.0,1125.0,23,83,221,66.0
12876,12876,642000846896127102,20240925021012,135894880,1.0,1.0,13.0,29.0,19.4308773,-99.1384553,2.9,1.0,2.0,1.6,1346.0,2.0,365,2.0,1125.0,12,63,328,95.0
12877,12877,642060206654461041,20240925021012,81938418,1.0,0.99,33.0,35.0,19.41872,-99.17524,4.0,1.0,1.0,2.0,865.0,1.0,1125,1.0,1125.0,25,85,360,93.0
12878,12878,642093477463940595,20240925021012,66756406,1.0,0.97,6.0,9.0,19.39043,-99.15711,1.0,0.0,1.0,1.0,340.0,1.6,365,1.8,1125.0,0,11,11,5.0
12879,12879,638216419361679463,20240925021012,42700394,1.0,0.98,6.2,7.3,19.40863,-99.18145,3.0,1.0,1.0,2.0,842.0,1.0,1125,1.0,1125.0,27,87,362,75.0
12880,12880,638280775944650310,20240925021012,211186058,1.0,1.0,1.0,2.0,19.4294,-99.18882,3.0,1.5,1.0,1.0,1026.3,3.0,365,3.0,365.0,30,90,90,2.0
12881,12881,638348039632965195,20240925021012,461709823,1.0,1.0,2.0,3.0,19.441612243652344,-99.19593811035156,5.0,2.0,2.0,1.6,1766.0,2.0,365,2.0,1125.0,8,68,76,66.0
12882,12882,638348930079653491,20240925021012,191042681,1.0,0.96,2.0,2.0,19.35953,-99.15143,6.0,2.0,2.0,1.6,800.0,1.0,31,1.0,31.0,11,50,325,47.0
12883,12883,638374096435931264,20240925021012,224569628,1.0,1.0,2.0,2.0,19.44147,-99.19641,3.0,1.0,1.0,2.0,1457.0,2.0,90,2.0,1125.0,17,69,152,75.0
12884,12884,638412554912804846,20240925021012,245618000,1.0,1.0,6.2,7.3,19.42938,-99.174438,2.0,1.0,1.0,1.0,971.0,1.0,30,1.0,1125.0,29,89,363,72.0
12885,12885,638505962117075316,20240925021012,132954140,1.0,1.0,1.0,1.0,19.379166,-99.175781,2.9,2.5,3.0,3.0,1026.3,2.0,1125,2.0,1125.0,29,89,364,5.0
12886,12886,638515551070470069,20240925021012,74365740,1.0,1.0,1.0,1.0,19.393506627661004,-99.13523259403672,4.0,1.0,2.0,3.0,750.0,1.0,15,1.0,15.0,23,57,313,4.0
12887,12887,638522984842186128,20240925021012,101659051,1.0,1.0,1.0,2.0,19.41838,-99.2,3.0,1.0,1.0,2.0,643.0,1.6,365,1.8,365.0,5,65,155,1.0
12888,12888,642095655673640466,20240925021012,70037031,1.0,0.99,1.0,1.0,19.4363293,-99.1635835,2.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,1.0,365,1.0,365.0,0,0,0,0.0
12889,12889,642151256594333233,20240925021012,454866296,1.0,0.99,1.0,1.0,19.39853,-99.18625,3.0,1.4748595090209995,2.0,1.9678361335646877,999.0,1.0,365,1.0,365.0,0,0,0,2.0
12890,12890,642242534194843591,20240925021012,124743956,1.0,1.0,4.0,5.0,19.4050401,-99.1746515,2.0,2.5,1.0,1.0,322.0,1.0,60,1.0,1125.0,30,90,180,40.0
12891,12891,642649633460758518,20240925021012,266344710,1.0,1.0,5.0,5.0,19.4,-99.1352383,3.0,2.0,3.0,3.0,1000.0,1.6,365,1.8,365.0,0,0,267,0.0
12892,12892,642778728301364300,20240925021012,15194944,1.0,0.98,2.0,2.0,19.34778,-99.16801,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,2.0,14,2.0,14.0,0,0,0,1.0
12893,12893,642827814664015549,20240925021012,229164612,1.0,0.99,8.0,8.0,19.41604,-99.17021,1.0,1.0,1.0,1.0,529.0,1.0,90,1.0,1125.0,17,69,248,92.0
12894,12894,638527431055146156,20240925021012,27449159,1.0,0.97,6.2,7.3,19.432735443115234,-99.20157623291016,2.9,3.5,3.0,1.6,1026.3,2.0,365,2.2,1125.0,17,74,328,55.0
12895,12895,638529292582181889,20240925021012,27449159,1.0,0.97,6.2,7.3,19.432735443115234,-99.20157623291016,2.9,3.5,3.0,1.6,1026.3,2.0,365,2.2,1125.0,6,50,325,54.0
12896,12896,638544820856011366,20240925021012,104793942,1.0,1.0,1.0,1.0,19.4418,-99.15764,2.0,1.0,1.0,1.0,600.0,1.6,30,4.0,30.0,27,87,362,5.0
12897,12897,638567686039082613,20240925021012,94889950,1.0,0.99,6.2,7.3,19.4447,-99.20262,2.0,1.0,1.0,1.0,1460.0,2.0,31,2.0,1125.0,0,25,25,44.0
12898,12898,638574122249900737,20240925021012,229771227,1.0,0.99,18.0,18.0,19.414215,-99.158142,6.0,2.5,3.0,1.6,2514.0,2.0,365,2.0,1125.0,6,21,270,108.0
12899,12899,638583255881490770,20240925021012,134294169,1.0,1.0,8.0,8.0,19.4042,-99.16065,3.0,1.0,1.0,2.0,520.0,1.0,1125,1.0,1125.0,0,0,0,67.0
12900,12900,638872317778086747,20240925021012,3047298,1.0,1.0,6.0,8.0,19.35929,-99.2,1.0,1.0,1.0,1.0,580.0,3.0,365,3.0,365.0,1,25,300,10.0
12901,12901,642852043123086474,20240925021012,453046727,1.0,1.0,1.0,1.0,19.41398,-99.17898,3.0,1.0,1.0,1.0,1800.0,2.0,1125,2.0,1125.0,14,54,308,114.0
12902,12902,642928749657661475,20240925021012,264569278,1.0,1.0,2.0,2.0,19.408092407886983,-99.16156332939865,2.0,1.5,2.0,2.0,650.0,1.6,90,4.0,1125.0,0,23,298,3.0
12903,12903,643019449015070582,20240925021012,115587229,1.0,0.99,9.0,11.0,19.38734,-99.16639,4.0,1.0,2.0,3.0,1040.0,2.0,365,2.0,365.0,26,68,68,21.0
12904,12904,643315449804000800,20240925021012,23021265,1.0,1.0,25.0,28.0,19.40817,-99.16751,6.0,1.0,3.0,3.0,1564.0,2.0,365,3.0,1125.0,0,2,276,9.0
12905,12905,643315530913068538,20240925021012,23021265,1.0,1.0,25.0,28.0,19.40844,-99.17754,2.0,1.0,2.0,1.0,890.0,1.6,365,1.8,365.0,0,0,270,4.0
12906,12906,643315572005518594,20240925021012,23021265,1.0,1.0,25.0,28.0,19.4091902,-99.1670111,6.0,1.0,3.0,3.0,1300.0,1.0,365,1.0,365.0,0,51,325,2.0
12907,12907,643378288909487289,20240925021012,302431514,1.0,1.0,6.2,7.3,19.40974,-99.18072,2.0,2.0,1.0,1.0,1961.0,3.0,365,3.0,1125.0,14,38,38,93.0
12908,12908,643380611936576147,20240925021012,55054934,1.0,1.0,3.0,3.0,19.4,-99.1397,2.0,1.0,1.0,1.0,390.0,3.0,60,3.0,1125.0,10,69,147,29.0
12909,12909,643395893375177586,20240925021012,17825274,1.0,0.99,2.0,2.0,19.401769343450454,-99.1504144306885,1.0,1.0,1.0,1.0,700.0,2.0,1125,2.0,1125.0,30,90,365,2.0
12910,12910,643399698756790568,20240925021012,227563720,1.0,1.0,1.0,1.0,19.3961929,-99.1472929,6.0,2.0,3.0,1.6,1991.0,2.0,365,2.0,365.0,24,70,345,9.0
12911,12911,643416508014992556,20240925021012,54984549,1.0,1.0,2.0,3.0,19.419657270162645,-99.16235089302064,2.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,3.0,365,3.0,1125.0,0,0,0,2.0
12912,12912,639008222582170486,20240925021012,23021265,1.0,1.0,25.0,28.0,19.409189,-99.167007,1.0,1.0,1.0,1.0,489.0,1.0,365,1.0,1125.0,6,8,282,51.0
12913,12913,639026039431967895,20240925021012,57038635,1.0,1.0,1.0,1.0,19.407181,-99.165779,2.0,1.5,1.0,2.0,2257.0,2.0,30,2.0,1125.0,3,21,278,130.0
12914,12914,639150665261114639,20240925021012,4455952,1.0,0.97,14.0,14.0,19.40955,-99.16521,4.0,2.0,2.0,2.0,1065.0,1.6,1125,4.0,1125.0,4,49,138,81.0
12915,12915,639252798223319249,20240925021012,48082160,1.0,0.99,3.0,3.0,19.423724388935263,-99.154843213815,5.0,2.0,2.0,3.0,1394.0,1.0,60,1.0,1125.0,14,56,121,44.0
12916,12916,639332947370218635,20240925021012,125883123,1.0,0.99,2.0,2.0,19.43136,-99.1962,3.0,1.0,1.0,2.0,2586.0,3.0,730,3.0,1125.0,19,79,165,53.0
12917,12917,639446862890033673,20240925021012,10764020,1.0,0.99,6.2,7.3,19.422447204589844,-99.1700668334961,4.0,2.0,2.0,2.0,1026.3,1.0,1125,1.0,1125.0,9,56,224,40.0
12918,12918,639464452677442409,20240925021012,10764020,1.0,0.99,6.2,7.3,19.422447204589844,-99.1700668334961,3.0,2.0,2.0,2.0,2655.0,1.0,1125,1.0,1125.0,23,75,349,24.0
12919,12919,639483744849799026,20240925021012,10764020,1.0,0.99,6.2,7.3,19.422447204589844,-99.1700668334961,4.0,2.0,2.0,2.0,1026.3,1.0,1125,1.0,1125.0,16,63,231,66.0
12920,12920,639501330967219753,20240925021012,10764020,1.0,0.99,6.2,7.3,19.422447204589844,-99.1700668334961,4.0,2.0,2.0,2.0,1026.3,1.0,1125,1.0,1125.0,2,60,212,51.0
12921,12921,643417852690103385,20240925021012,325408678,1.0,0.96,2.0,3.0,19.4439624,-99.1701373,1.0,1.0,1.0,1.0,251.0,1.0,15,1.0,1125.0,7,57,65,24.0
12922,12922,643460164379834071,20240925021012,39461386,1.0,0.99,1.0,1.0,19.40213,-99.16833,2.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,1.0,365,1.0,365.0,0,0,0,0.0
12923,12923,643494716437676093,20240925021012,229164612,1.0,0.99,8.0,8.0,19.41495,-99.16826,1.0,1.0,1.0,1.0,546.0,1.0,90,1.0,1125.0,14,70,239,89.0
12924,12924,643551115662623809,20240925021012,10764020,1.0,0.99,6.2,7.3,19.4133514,-99.1793822,4.0,2.0,2.0,2.0,2216.0,1.0,1095,1.0,1095.0,28,84,254,25.0
12925,12925,643567523915224506,20240925021012,10764020,1.0,0.99,6.2,7.3,19.4133514,-99.1793822,3.0,2.0,1.0,2.0,1635.0,1.0,1095,1.0,1095.0,23,76,351,13.0
12926,12926,643618000443220516,20240925021012,161266643,1.0,1.0,2.0,3.0,19.39276,-99.17582,4.0,1.0,1.0,2.0,1073.0,2.0,28,2.0,1125.0,10,34,34,27.0
12927,12927,643635895780054444,20240925021012,462785793,1.0,1.0,6.0,6.0,19.347723,-99.16684,2.0,1.0,1.0,1.0,1300.0,2.0,365,2.0,365.0,5,35,277,122.0
12928,12928,643637035919809325,20240925021012,4290040,1.0,0.99,1.0,1.0,19.38533,-99.2,1.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,1.6,1125,1.8,1125.0,0,0,0,0.0
12929,12929,643640797583488940,20240925021012,107825049,1.0,1.0,4.0,4.0,19.4328328,-99.1857953,2.0,1.0,1.0,1.0,1600.0,1.0,1125,1.0,1125.0,24,83,83,9.0
12930,12930,639517643376704742,20240925021012,10764020,1.0,0.99,6.2,7.3,19.422447204589844,-99.1700668334961,4.0,2.0,2.0,2.0,1026.3,1.0,1125,1.0,1125.0,0,47,194,90.0
12931,12931,639675283308664918,20240925021012,306503929,1.0,0.99,1.0,1.0,19.35758,-99.2,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,2.0,1125,2.0,1125.0,0,0,0,6.0
12932,12932,639723522664947575,20240925021012,45891803,1.0,0.98,5.0,5.0,19.42916,-99.20501,2.0,1.0,1.0,1.0,1100.0,2.0,365,1.2,365.0,1,1,17,55.0
12933,12933,645174734251290070,20240925021012,146670718,1.0,0.99,3.0,3.0,19.4,-99.1632,2.0,1.0,1.0,1.0,480.0,2.0,365,2.0,1125.0,25,85,360,60.0
12934,12934,645494818804091705,20240925021012,462843131,1.0,0.99,1.0,1.0,19.43046,-99.14705,3.0,1.4748595090209995,2.0,1.9678361335646877,999.0,3.0,1125,3.0,1125.0,0,0,0,0.0
12935,12935,645563691006588386,20240925021012,463403436,1.0,0.91,1.0,1.0,19.38621,-99.17546,2.0,2.0,1.0,1.0,1100.0,2.0,60,2.0,60.0,0,0,179,15.0
12936,12936,645671722225999493,20240925021012,302763830,1.0,0.94,2.0,2.0,19.4,-99.1829,1.0,1.0,1.0,1.0,700.0,1.6,1125,1.8,1125.0,24,84,359,3.0
12937,12937,645671840112294133,20240925021012,430951110,1.0,1.0,6.0,9.0,19.41235,-99.16447,2.9,2.0,1.4,1.6,1026.3,1.0,365,1.0,1125.0,27,84,348,21.0
